stock1,stock2,adf_p,beta,fdr_reject
GOOG,AZO,0.0315663499936707,1.0166920900053527,False
META,AVGO,0.09394155617469929,0.6341146018735784,False
META,JPM,0.04690615981157179,1.300308340447621,False
META,JNJ,0.07220280297138804,2.17504530053982,False
META,NFLX,0.0038697101836877067,0.7200585157083342,True
META,BAC,0.02964571108411901,1.5205435673324867,False
META,CSCO,0.06444606262873348,1.6573732059636046,False
META,TMUS,0.02813276615196836,1.0560700728955232,False
META,VZ,0.06864589087356691,3.61744935070204,False
META,AMGN,0.008639251431323467,1.7685049657252008,True
META,T,0.0823032307211981,3.0866218431711885,False
META,SCHW,0.04990469416014897,1.4385314442898827,False
META,UBER,0.0021869894472928723,1.166706132764037,True
META,HON,0.05114531585944611,1.7192614026591473,False
META,LMT,0.03575417170232637,1.3649488067999607,False
META,BLK,0.04063929811037175,1.4694254093856205,False
META,BKNG,0.002733017529822783,1.5755257454948197,True
META,SYK,0.04162612192859168,1.35055808016047,False
META,CB,0.09576146533690189,1.7775167913103675,False
META,HCA,0.08978269784027854,1.0434094257953768,False
META,CME,0.06303686095945055,1.3219454851807073,False
META,COF,0.05114627595126538,1.81466905870261,False
META,CEG,0.011253519182886194,0.8194610076454557,True
META,NOC,0.05719337135867917,1.2082914692347038,False
META,DUK,0.03406753974315939,2.406754423957444,False
META,BSX,0.020459121111166052,1.1557057061690215,False
META,DELL,0.061307580757021855,0.6887308137520723,False
META,GD,0.056134525780868354,1.6594075619449178,False
META,ICE,0.028764453653621482,1.46277486877818,False
META,MAR,0.038506506219096064,1.3379379263798274,False
META,FDX,0.02359629767573591,2.15076116535955,False
META,PNC,0.04437815376997092,1.7762819863206183,False
META,USB,0.03587478145027352,3.027133932858391,False
META,ECL,0.0007842548139375956,2.0700429018309108,True
META,ITW,0.06629370140555974,1.4962374163847572,False
META,MCO,0.08940633498682865,1.1073500751076144,False
META,MNST,0.036209626844512684,1.384529770265199,False
META,AEP,0.04222249089901406,1.9655245948274966,False
META,CL,0.0007237834192661397,3.621240575265212,True
META,CI,0.05097192826511852,1.4902891316020388,False
META,PSX,0.05500367367491357,1.8274181473913302,False
META,TDG,0.06814026709422161,0.9006002998232586,False
META,HLT,0.05605362598651224,1.0427222760598671,False
META,ROST,0.03223059248871305,1.5074318921084477,False
META,CRH,0.08278209724246494,1.4041736727235297,False
META,GM,0.05274999371647592,2.2255049602622963,False
META,TRV,0.0801405903523092,1.808853353332725,False
META,SRE,0.030242437459326352,2.238373951144549,False
META,DLR,0.024328926536684326,1.6523790173409696,False
META,O,0.0741284185959954,2.330330002752791,False
AVGO,BRK-B,0.006992066525889558,2.61346260456013,True
AVGO,LLY,0.0878490934161012,1.302052629742495,False
AVGO,JPM,0.001277753186172312,2.058210178844509,True
AVGO,ORCL,0.036672905424597356,2.2741876200341085,False
AVGO,COST,0.06679773578738625,1.6007844325382279,False
AVGO,ABBV,0.013478944715825338,1.9358974001347884,True
AVGO,BAC,0.0394142375302016,2.3101446579106715,False
AVGO,KO,0.0028125596158041976,3.785684304017257,True
AVGO,CSCO,0.023598926672258363,2.6021554746148685,False
